,NM_REGION,Date,QT_VOLUME_24HOUR,AM_PEAK_VOLUME,PM_PEAK_VOLUME,Location,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Region,Lat,Long
684,MC3,03/07/2016,336162,53.70987654320987,160.3672839506173,Melbourne,16.7,0.0,41.0,76.0,57.0,Melbourne City 3,-37.8136,144.9631
685,MC3,04/07/2016,463597,177.7962962962963,240.77777777777777,Melbourne,12.7,0.0,31.0,69.0,64.0,Melbourne City 3,-37.8136,144.9631
686,MC3,05/07/2016,497079,177.6172839506173,252.2685185185185,Melbourne,12.8,0.6,28.0,87.0,91.0,Melbourne City 3,-37.8136,144.9631
687,MC3,06/07/2016,509353,178.69135802469137,249.25925925925927,Melbourne,13.0,22.6,37.0,87.0,84.0,Melbourne City 3,-37.8136,144.9631
688,MC3,07/07/2016,512924,186.99074074074073,255.8827160493827,Melbourne,13.7,3.8,31.0,97.0,80.0,Melbourne City 3,-37.8136,144.9631
689,MC3,08/07/2016,565773,179.22222222222223,265.87654320987656,Melbourne,15.3,0.8,20.0,90.0,65.0,Melbourne City 3,-37.8136,144.9631
690,MC3,09/07/2016,465632,86.25925925925925,203.88888888888889,Melbourne,15.2,0.2,13.0,100.0,60.0,Melbourne City 3,-37.8136,144.9631
691,MC3,10/07/2016,363605,45.75617283950617,187.38888888888889,Melbourne,14.2,0.0,59.0,97.0,80.0,Melbourne City 3,-37.8136,144.9631
692,MC3,11/07/2016,447831,158.9351851851852,234.63888888888889,Melbourne,16.0,3.6,59.0,67.0,57.0,Melbourne City 3,-37.8136,144.9631
693,MC3,12/07/2016,493710,191.84876543209876,254.34876543209876,Melbourne,13.7,0.0,63.0,58.0,51.0,Melbourne City 3,-37.8136,144.9631
694,MC3,13/07/2016,507193,183.4969135802469,258.2037037037037,Melbourne,12.0,0.4,43.0,67.0,55.0,Melbourne City 3,-37.8136,144.9631
695,MC3,14/07/2016,517378,186.00617283950618,260.1574074074074,Melbourne,14.0,1.0,43.0,68.0,52.0,Melbourne City 3,-37.8136,144.9631
696,MC3,15/07/2016,537411,181.7962962962963,260.2962962962963,Melbourne,14.1,0.0,20.0,64.0,63.0,Melbourne City 3,-37.8136,144.9631
697,MC3,16/07/2016,431302,82.84876543209876,194.7685185185185,Melbourne,13.7,0.0,17.0,70.0,57.0,Melbourne City 3,-37.8136,144.9631
698,MC3,17/07/2016,371027,56.376543209876544,172.6327160493827,Melbourne,16.1,0.0,56.0,77.0,45.0,Melbourne City 3,-37.8136,144.9631
699,MC3,18/07/2016,468667,187.37962962962962,242.85493827160494,Melbourne,17.7,0.0,52.0,75.0,68.0,Melbourne City 3,-37.8136,144.9631
700,MC3,19/07/2016,495479,185.91666666666666,257.62654320987656,Melbourne,16.0,0.0,20.0,79.0,68.0,Melbourne City 3,-37.8136,144.9631
701,MC3,20/07/2016,498646,185.67592592592592,249.08641975308643,Melbourne,16.1,1.8,17.0,97.0,76.0,Melbourne City 3,-37.8136,144.9631
702,MC3,21/07/2016,534940,195.4104938271605,257.85185185185185,Melbourne,18.1,1.8,50.0,100.0,65.0,Melbourne City 3,-37.8136,144.9631
703,MC3,22/07/2016,607664,195.33024691358025,270.73765432098764,Melbourne,18.3,7.8,59.0,76.0,73.0,Melbourne City 3,-37.8136,144.9631
704,MC3,23/07/2016,458086,78.9074074074074,200.25925925925927,Melbourne,11.6,2.8,44.0,59.0,65.0,Melbourne City 3,-37.8136,144.9631
705,MC3,24/07/2016,398255,59.34567901234568,186.03086419753086,Melbourne,11.4,0.8,48.0,76.0,64.0,Melbourne City 3,-37.8136,144.9631
706,MC3,25/07/2016,486501,178.7993827160494,236.89506172839506,Melbourne,14.3,0.0,59.0,72.0,51.0,Melbourne City 3,-37.8136,144.9631
707,MC3,26/07/2016,529852,196.41975308641975,251.75925925925927,Melbourne,11.0,4.8,46.0,68.0,60.0,Melbourne City 3,-37.8136,144.9631
708,MC3,27/07/2016,539123,202.33333333333334,255.90123456790124,Melbourne,12.9,0.4,37.0,92.0,50.0,Melbourne City 3,-37.8136,144.9631
709,MC3,28/07/2016,564440,204.9783950617284,260.7808641975309,Melbourne,15.2,0.0,37.0,73.0,52.0,Melbourne City 3,-37.8136,144.9631
710,MC3,29/07/2016,597422,207.7314814814815,265.49074074074076,Melbourne,15.3,0.0,31.0,76.0,67.0,Melbourne City 3,-37.8136,144.9631
711,MC3,30/07/2016,496929,98.42592592592592,192.1327160493827,Melbourne,13.8,2.4,59.0,85.0,74.0,Melbourne City 3,-37.8136,144.9631
712,MC3,31/07/2016,364460,61.5679012345679,158.96604938271605,Melbourne,17.0,2.0,52.0,86.0,39.0,Melbourne City 3,-37.8136,144.9631
713,MEN,01/07/2016,5170109,184.2928870292887,289.11522368844544,Melbourne,14.1,6.4,28.0,89.0,61.0,Mentone,-37.9812,145.0648
714,MEN,02/07/2016,4156801,67.8014161570647,223.45960733826843,Melbourne,16.5,0.2,28.0,77.0,58.0,Mentone,-37.9812,145.0648
715,MEN,03/07/2016,3498935,37.02800128741551,203.3257161248793,Melbourne,16.7,0.0,41.0,76.0,57.0,Mentone,-37.9812,145.0648
716,MEN,04/07/2016,4722261,186.2198261989057,277.6398455101384,Melbourne,12.7,0.0,31.0,69.0,64.0,Mentone,-37.9812,145.0648
717,MEN,05/07/2016,4763759,178.42355970389443,281.22851625362085,Melbourne,12.8,0.6,28.0,87.0,91.0,Mentone,-37.9812,145.0648
718,MEN,06/07/2016,4962230,189.00064370775667,286.9217895075636,Melbourne,13.0,22.6,37.0,87.0,84.0,Mentone,-37.9812,145.0648
719,MEN,07/07/2016,5081482,190.51078210492437,290.0260701641455,Melbourne,13.7,3.8,31.0,97.0,80.0,Mentone,-37.9812,145.0648
720,MEN,08/07/2016,5199171,183.19633086578693,290.12841969745733,Melbourne,15.3,0.8,20.0,90.0,65.0,Mentone,-37.9812,145.0648
721,MEN,09/07/2016,4365670,69.97714837463792,235.95622787254587,Melbourne,15.2,0.2,13.0,100.0,60.0,Mentone,-37.9812,145.0648
722,MEN,10/07/2016,3582940,39.04312841969746,203.3756034760219,Melbourne,14.2,0.0,59.0,97.0,80.0,Mentone,-37.9812,145.0648
723,MEN,11/07/2016,4915186,192.0212423559704,287.30061152236885,Melbourne,16.0,3.6,59.0,67.0,57.0,Mentone,-37.9812,145.0648
724,MEN,12/07/2016,5033110,205.76890891535243,289.08754425490827,Melbourne,13.7,0.0,63.0,58.0,51.0,Mentone,-37.9812,145.0648
725,MEN,13/07/2016,5161056,204.40392661731573,293.20791760540715,Melbourne,12.0,0.4,43.0,67.0,55.0,Mentone,-37.9812,145.0648
726,MEN,14/07/2016,5365118,210.42355970389443,299.39974251689733,Melbourne,14.0,1.0,43.0,68.0,52.0,Mentone,-37.9812,145.0648
727,MEN,15/07/2016,5452109,202.11393627293208,302.053105889926,Melbourne,14.1,0.0,20.0,64.0,63.0,Mentone,-37.9812,145.0648
728,MEN,16/07/2016,4606794,74.3978113936273,243.12745413582235,Melbourne,13.7,0.0,17.0,70.0,57.0,Mentone,-37.9812,145.0648
729,MEN,17/07/2016,3929215,43.48696491792726,228.64209848728677,Melbourne,16.1,0.0,56.0,77.0,45.0,Mentone,-37.9812,145.0648
730,MEN,18/07/2016,5011509,203.73865465078853,292.473447055037,Melbourne,17.7,0.0,52.0,75.0,68.0,Mentone,-37.9812,145.0648
731,MEN,19/07/2016,5170646,211.88960411972965,294.10138397167685,Melbourne,16.0,0.0,20.0,79.0,68.0,Mentone,-37.9812,145.0648
732,MEN,20/07/2016,5250375,208.31155455423237,297.22304473768907,Melbourne,16.1,1.8,17.0,97.0,76.0,Mentone,-37.9812,145.0648
733,MEN,21/07/2016,5312972,207.96781461216608,300.00708078532347,Melbourne,18.1,1.8,50.0,100.0,65.0,Mentone,-37.9812,145.0648
734,MEN,22/07/2016,5335954,196.17959446411328,296.21692951400064,Melbourne,18.3,7.8,59.0,76.0,73.0,Mentone,-37.9812,145.0648
735,MEN,23/07/2016,4578467,70.24171226263276,238.1583521081429,Melbourne,11.6,2.8,44.0,59.0,65.0,Mentone,-37.9812,145.0648
736,MEN,24/07/2016,3830190,42.79658834888961,218.64370775667848,Melbourne,11.4,0.8,48.0,76.0,64.0,Mentone,-37.9812,145.0648
737,MEN,25/07/2016,4948529,202.14805278403605,291.39845510138395,Melbourne,14.3,0.0,59.0,72.0,51.0,Mentone,-37.9812,145.0648
738,MEN,26/07/2016,5222729,215.7013196009012,299.0798197618281,Melbourne,11.0,4.8,46.0,68.0,60.0,Mentone,-37.9812,145.0648
739,MEN,27/07/2016,5267217,210.6350177019633,300.74444802059867,Melbourne,12.9,0.4,37.0,92.0,50.0,Mentone,-37.9812,145.0648
740,MEN,28/07/2016,5393289,213.52108142903123,303.68361763759253,Melbourne,15.2,0.0,37.0,73.0,52.0,Mentone,-37.9812,145.0648
741,MEN,29/07/2016,5484659,204.6160283231413,297.5037013196009,Melbourne,15.3,0.0,31.0,76.0,67.0,Mentone,-37.9812,145.0648
742,MEN,30/07/2016,4624729,73.0746700997747,241.0244608947538,Melbourne,13.8,2.4,59.0,85.0,74.0,Mentone,-37.9812,145.0648
743,MEN,31/07/2016,3936389,41.01287415513357,230.89282265851304,Melbourne,17.0,2.0,52.0,86.0,39.0,Mentone,-37.9812,145.0648
744,MNP,01/07/2016,3104585,174.5811870100784,266.5963045912654,Melbourne,14.1,6.4,28.0,89.0,61.0,Moonee Ponds,-37.7665,144.9196
745,MNP,02/07/2016,2845070,87.17021276595744,239.19708846584547,Melbourne,16.5,0.2,28.0,77.0,58.0,Moonee Ponds,-37.7665,144.9196
746,MNP,03/07/2016,2496860,58.621500559910416,225.0912653975364,Melbourne,16.7,0.0,41.0,76.0,57.0,Moonee Ponds,-37.7665,144.9196
747,MNP,04/07/2016,2885849,176.75475923852184,261.59910414333706,Melbourne,12.7,0.0,31.0,69.0,64.0,Moonee Ponds,-37.7665,144.9196
748,MNP,05/07/2016,2882381,173.52743561030235,259.3286674132139,Melbourne,12.8,0.6,28.0,87.0,91.0,Moonee Ponds,-37.7665,144.9196
749,MNP,06/07/2016,3004473,182.39417693169094,264.5576707726764,Melbourne,13.0,22.6,37.0,87.0,84.0,Moonee Ponds,-37.7665,144.9196
750,MNP,07/07/2016,3062232,179.02519596864502,265.51791713325866,Melbourne,13.7,3.8,31.0,97.0,80.0,Moonee Ponds,-37.7665,144.9196
751,MNP,08/07/2016,3130170,173.41769316909296,266.473124300112,Melbourne,15.3,0.8,20.0,90.0,65.0,Moonee Ponds,-37.7665,144.9196
752,MNP,09/07/2016,2939755,87.8157894736842,245.05599104143337,Melbourne,15.2,0.2,13.0,100.0,60.0,Moonee Ponds,-37.7665,144.9196
753,MNP,10/07/2016,2499528,59.03751399776036,221.99104143337067,Melbourne,14.2,0.0,59.0,97.0,80.0,Moonee Ponds,-37.7665,144.9196
754,MNP,11/07/2016,2863931,178.13885778275477,262.3370660694289,Melbourne,16.0,3.6,59.0,67.0,57.0,Moonee Ponds,-37.7665,144.9196
755,MNP,12/07/2016,2948646,192.46528555431132,265.96640537513997,Melbourne,13.7,0.0,63.0,58.0,51.0,Moonee Ponds,-37.7665,144.9196
756,MNP,13/07/2016,3024474,188.96024636058232,271.8309070548712,Melbourne,12.0,0.4,43.0,67.0,55.0,Moonee Ponds,-37.7665,144.9196
757,MNP,14/07/2016,3108578,190.31019036954086,270.77659574468083,Melbourne,14.0,1.0,43.0,68.0,52.0,Moonee Ponds,-37.7665,144.9196
758,MNP,15/07/2016,3177142,182.95240761478163,275.545352743561,Melbourne,14.1,0.0,20.0,64.0,63.0,Moonee Ponds,-37.7665,144.9196
759,MNP,16/07/2016,3016235,89.90985442329227,246.1030235162374,Melbourne,13.7,0.0,17.0,70.0,57.0,Moonee Ponds,-37.7665,144.9196
760,MNP,17/07/2016,2641373,62.577827547592385,239.8538633818589,Melbourne,16.1,0.0,56.0,77.0,45.0,Moonee Ponds,-37.7665,144.9196
761,MNP,18/07/2016,2886267,187.11310190369542,264.44624860022395,Melbourne,17.7,0.0,52.0,75.0,68.0,Moonee Ponds,-37.7665,144.9196
762,MNP,19/07/2016,2979639,189.7855543113102,269.8572228443449,Melbourne,16.0,0.0,20.0,79.0,68.0,Moonee Ponds,-37.7665,144.9196
763,MNP,20/07/2016,3044435,190.54143337066068,269.508398656215,Melbourne,16.1,1.8,17.0,97.0,76.0,Moonee Ponds,-37.7665,144.9196
764,MNP,21/07/2016,3120574,188.58006718924972,272.16685330347144,Melbourne,18.1,1.8,50.0,100.0,65.0,Moonee Ponds,-37.7665,144.9196
765,MNP,22/07/2016,3193297,184.38129899216125,270.7239641657335,Melbourne,18.3,7.8,59.0,76.0,73.0,Moonee Ponds,-37.7665,144.9196
766,MNP,23/07/2016,2981817,88.60078387458007,243.6926091825308,Melbourne,11.6,2.8,44.0,59.0,65.0,Moonee Ponds,-37.7665,144.9196
767,MNP,24/07/2016,2580803,59.33706606942889,231.17189249720045,Melbourne,11.4,0.8,48.0,76.0,64.0,Moonee Ponds,-37.7665,144.9196
768,MNP,25/07/2016,2877155,181.39193729003358,265.6326987681971,Melbourne,14.3,0.0,59.0,72.0,51.0,Moonee Ponds,-37.7665,144.9196
769,MNP,26/07/2016,3012213,192.70044792833147,269.9031354983203,Melbourne,11.0,4.8,46.0,68.0,60.0,Moonee Ponds,-37.7665,144.9196
770,MNP,27/07/2016,3045797,190.95688689809631,268.22508398656214,Melbourne,12.9,0.4,37.0,92.0,50.0,Moonee Ponds,-37.7665,144.9196
771,MNP,28/07/2016,3117095,190.83482642777156,270.15061590145575,Melbourne,15.2,0.0,37.0,73.0,52.0,Moonee Ponds,-37.7665,144.9196
772,MNP,29/07/2016,3175986,185.9384098544233,267.4904815229563,Melbourne,15.3,0.0,31.0,76.0,67.0,Moonee Ponds,-37.7665,144.9196
773,MNP,30/07/2016,2946050,89.19428891377379,235.69876819708847,Melbourne,13.8,2.4,59.0,85.0,74.0,Moonee Ponds,-37.7665,144.9196
774,MNP,31/07/2016,2624354,59.98208286674132,234.1147816349384,Melbourne,17.0,2.0,52.0,86.0,39.0,Moonee Ponds,-37.7665,144.9196
775,PR2,01/07/2016,3346400,252.37769784172662,401.2496402877698,Melbourne,14.1,6.4,28.0,89.0,61.0,Preston 2,-37.7431,145.0081
776,PR2,02/07/2016,2837479,113.33956834532374,312.33237410071945,Melbourne,16.5,0.2,28.0,77.0,58.0,Preston 2,-37.7431,145.0081
777,PR2,03/07/2016,2398869,64.12805755395684,282.1381294964029,Melbourne,16.7,0.0,41.0,76.0,57.0,Preston 2,-37.7431,145.0081
778,PR2,04/07/2016,3086035,249.1294964028777,387.3345323741007,Melbourne,12.7,0.0,31.0,69.0,64.0,Preston 2,-37.7431,145.0081
779,PR2,05/07/2016,3086367,243.6726618705036,385.45179856115107,Melbourne,12.8,0.6,28.0,87.0,91.0,Preston 2,-37.7431,145.0081
780,PR2,06/07/2016,3235446,260.91438848920865,397.10863309352516,Melbourne,13.0,22.6,37.0,87.0,84.0,Preston 2,-37.7431,145.0081
781,PR2,07/07/2016,3310931,252.84172661870502,407.74244604316544,Melbourne,13.7,3.8,31.0,97.0,80.0,Preston 2,-37.7431,145.0081
782,PR2,08/07/2016,3385281,249.21798561151078,405.22158273381297,Melbourne,15.3,0.8,20.0,90.0,65.0,Preston 2,-37.7431,145.0081
783,PR2,09/07/2016,2875833,111.43165467625899,313.3474820143885,Melbourne,15.2,0.2,13.0,100.0,60.0,Preston 2,-37.7431,145.0081
784,PR2,10/07/2016,2317222,60.958273381294966,266.3129496402878,Melbourne,14.2,0.0,59.0,97.0,80.0,Preston 2,-37.7431,145.0081
785,PR2,11/07/2016,3108712,251.25035971223022,389.8187050359712,Melbourne,16.0,3.6,59.0,67.0,57.0,Preston 2,-37.7431,145.0081
786,PR2,12/07/2016,3184460,270.7906474820144,397.45035971223024,Melbourne,13.7,0.0,63.0,58.0,51.0,Preston 2,-37.7431,145.0081
787,PR2,13/07/2016,3290601,267.2654676258993,410.62374100719427,Melbourne,12.0,0.4,43.0,67.0,55.0,Preston 2,-37.7431,145.0081
788,PR2,14/07/2016,3415645,272.9154727793696,418.42836676217763,Melbourne,14.0,1.0,43.0,68.0,52.0,Preston 2,-37.7431,145.0081
789,PR2,15/07/2016,3506859,265.45773638968484,412.4548710601719,Melbourne,14.1,0.0,20.0,64.0,63.0,Preston 2,-37.7431,145.0081
790,PR2,16/07/2016,2935962,113.94699140401146,312.121776504298,Melbourne,13.7,0.0,17.0,70.0,57.0,Preston 2,-37.7431,145.0081
791,PR2,17/07/2016,2456249,62.56590257879656,284.75143266475646,Melbourne,16.1,0.0,56.0,77.0,45.0,Preston 2,-37.7431,145.0081
792,PR2,18/07/2016,3214463,266.0322349570201,402.6977077363897,Melbourne,17.7,0.0,52.0,75.0,68.0,Preston 2,-37.7431,145.0081
793,PR2,19/07/2016,3300868,273.4727793696275,409.1031518624642,Melbourne,16.0,0.0,20.0,79.0,68.0,Preston 2,-37.7431,145.0081
794,PR2,20/07/2016,3364515,274.1368194842407,409.1275071633238,Melbourne,16.1,1.8,17.0,97.0,76.0,Preston 2,-37.7431,145.0081
795,PR2,21/07/2016,3446873,272.6396848137536,417.0179083094556,Melbourne,18.1,1.8,50.0,100.0,65.0,Preston 2,-37.7431,145.0081
796,PR2,22/07/2016,3459099,255.74283667621776,406.0379656160458,Melbourne,18.3,7.8,59.0,76.0,73.0,Preston 2,-37.7431,145.0081
797,PR2,23/07/2016,2890604,108.97636103151862,302.5243553008596,Melbourne,11.6,2.8,44.0,59.0,65.0,Preston 2,-37.7431,145.0081
798,PR2,24/07/2016,2422351,63.71131805157593,281.1418338108883,Melbourne,11.4,0.8,48.0,76.0,64.0,Preston 2,-37.7431,145.0081
799,PR2,25/07/2016,3159116,256.5487106017192,394.8381088825215,Melbourne,14.3,0.0,59.0,72.0,51.0,Preston 2,-37.7431,145.0081
800,PR2,26/07/2016,3262532,274.4570200573066,403.65042979942695,Melbourne,11.0,4.8,46.0,68.0,60.0,Preston 2,-37.7431,145.0081
801,PR2,27/07/2016,3308730,273.2442693409742,407.0121776504298,Melbourne,12.9,0.4,37.0,92.0,50.0,Preston 2,-37.7431,145.0081
802,PR2,28/07/2016,3404666,273.2012893982808,412.6275071633238,Melbourne,15.2,0.0,37.0,73.0,52.0,Preston 2,-37.7431,145.0081
803,PR2,29/07/2016,3464441,266.2686246418338,397.22636103151865,Melbourne,15.3,0.0,31.0,76.0,67.0,Preston 2,-37.7431,145.0081
804,PR2,30/07/2016,2897718,115.68481375358166,301.85888252149,Melbourne,13.8,2.4,59.0,85.0,74.0,Preston 2,-37.7431,145.0081
805,PR2,31/07/2016,2470286,61.363896848137536,289.14398280802294,Melbourne,17.0,2.0,52.0,86.0,39.0,Preston 2,-37.7431,145.0081
806,PRS,01/07/2016,3856985,246.45807644882862,375.9364981504316,Melbourne,14.1,6.4,28.0,89.0,61.0,Preston,-37.7431,145.0081
807,PRS,02/07/2016,3393407,118.35265104808877,315.13255240443897,Melbourne,16.5,0.2,28.0,77.0,58.0,Preston,-37.7431,145.0081
808,PRS,03/07/2016,2893787,69.74044389642417,293.52342786683107,Melbourne,16.7,0.0,41.0,76.0,57.0,Preston,-37.7431,145.0081
809,PRS,04/07/2016,3490655,242.15043156596795,361.9118372379778,Melbourne,12.7,0.0,31.0,69.0,64.0,Preston,-37.7431,145.0081
810,PRS,05/07/2016,3532675,238.64364981504315,362.5240443896424,Melbourne,12.8,0.6,28.0,87.0,91.0,Preston,-37.7431,145.0081
811,PRS,06/07/2016,3709972,253.24414303329223,372.30209617755855,Melbourne,13.0,22.6,37.0,87.0,84.0,Preston,-37.7431,145.0081
812,PRS,07/07/2016,3800414,249.27681874229347,377.31565967940816,Melbourne,13.7,3.8,31.0,97.0,80.0,Preston,-37.7431,145.0081
813,PRS,08/07/2016,3866900,243.78298397040692,373.2842170160296,Melbourne,15.3,0.8,20.0,90.0,65.0,Preston,-37.7431,145.0081
814,PRS,09/07/2016,3471099,113.51479654747226,320.7959309494451,Melbourne,15.2,0.2,13.0,100.0,60.0,Preston,-37.7431,145.0081
815,PRS,10/07/2016,2899029,70.15906288532676,290.5012330456227,Melbourne,14.2,0.0,59.0,97.0,80.0,Preston,-37.7431,145.0081
816,PRS,11/07/2016,3541215,248.45129469790382,361.95499383477187,Melbourne,16.0,3.6,59.0,67.0,57.0,Preston,-37.7431,145.0081
817,PRS,12/07/2016,3625072,266.39334155363747,366.387176325524,Melbourne,13.7,0.0,63.0,58.0,51.0,Preston,-37.7431,145.0081
818,PRS,13/07/2016,3774009,261.2379778051788,377.5437731196054,Melbourne,12.0,0.4,43.0,67.0,55.0,Preston,-37.7431,145.0081
819,PRS,14/07/2016,3924578,272.788532675709,386.4482120838471,Melbourne,14.0,1.0,43.0,68.0,52.0,Preston,-37.7431,145.0081
820,PRS,15/07/2016,3983861,264.21085080147964,382.26510480887794,Melbourne,14.1,0.0,20.0,64.0,63.0,Preston,-37.7431,145.0081
821,PRS,16/07/2016,3555065,116.90937114673243,327.2940813810111,Melbourne,13.7,0.0,17.0,70.0,57.0,Preston,-37.7431,145.0081
822,PRS,17/07/2016,3045745,74.7324290998767,310.1442663378545,Melbourne,16.1,0.0,56.0,77.0,45.0,Preston,-37.7431,145.0081
823,PRS,18/07/2016,3594903,263.921085080148,371.1054254007398,Melbourne,17.7,0.0,52.0,75.0,68.0,Preston,-37.7431,145.0081
824,PRS,19/07/2016,3741500,272.2521578298397,376.7829839704069,Melbourne,16.0,0.0,20.0,79.0,68.0,Preston,-37.7431,145.0081
825,PRS,20/07/2016,3833425,269.9346485819975,381.1794081381011,Melbourne,16.1,1.8,17.0,97.0,76.0,Preston,-37.7431,145.0081
826,PRS,21/07/2016,3889960,267.4747225647349,385.7342786683107,Melbourne,18.1,1.8,50.0,100.0,65.0,Preston,-37.7431,145.0081
827,PRS,22/07/2016,3962166,257.93588162762023,379.3588162762022,Melbourne,18.3,7.8,59.0,76.0,73.0,Preston,-37.7431,145.0081
828,PRS,23/07/2016,3551366,114.82860665844636,321.77003699136867,Melbourne,11.6,2.8,44.0,59.0,65.0,Preston,-37.7431,145.0081
829,PRS,24/07/2016,2984010,74.10110974106041,296.36066584463623,Melbourne,11.4,0.8,48.0,76.0,64.0,Preston,-37.7431,145.0081
830,PRS,25/07/2016,3606393,256.8464858199753,376.5937114673243,Melbourne,14.3,0.0,59.0,72.0,51.0,Preston,-37.7431,145.0081
831,PRS,26/07/2016,3724196,272.83847102342787,378.1319358816276,Melbourne,11.0,4.8,46.0,68.0,60.0,Preston,-37.7431,145.0081
832,PRS,27/07/2016,3831363,269.3797780517879,383.962392108508,Melbourne,12.9,0.4,37.0,92.0,50.0,Preston,-37.7431,145.0081
833,PRS,28/07/2016,3953704,274.47780517879164,389.5295930949445,Melbourne,15.2,0.0,37.0,73.0,52.0,Preston,-37.7431,145.0081
834,PRS,29/07/2016,4021681,267.3939580764488,377.6331689272503,Melbourne,15.3,0.0,31.0,76.0,67.0,Preston,-37.7431,145.0081
835,PRS,30/07/2016,3617303,121.75154130702836,324.7694204685573,Melbourne,13.8,2.4,59.0,85.0,74.0,Preston,-37.7431,145.0081
836,PRS,31/07/2016,3094002,72.04747225647348,312.3526510480888,Melbourne,17.0,2.0,52.0,86.0,39.0,Preston,-37.7431,145.0081
837,SK1,01/07/2016,3430393,147.12427097353074,231.8927770300583,Melbourne,14.1,6.4,28.0,89.0,61.0,St Kilda 1,-37.864000000000004,144.982
838,SK1,02/07/2016,3108163,72.38672050246747,190.56707043517272,Melbourne,16.5,0.2,28.0,77.0,58.0,St Kilda 1,-37.864000000000004,144.982
839,SK1,03/07/2016,2712968,47.57110812023329,179.84342754598475,Melbourne,16.7,0.0,41.0,76.0,57.0,St Kilda 1,-37.864000000000004,144.982
840,SK1,04/07/2016,3101600,151.30910722296994,218.59398833557648,Melbourne,12.7,0.0,31.0,69.0,64.0,St Kilda 1,-37.864000000000004,144.982
841,SK1,05/07/2016,3133610,145.4297891431135,221.6155226558995,Melbourne,12.8,0.6,28.0,87.0,91.0,St Kilda 1,-37.864000000000004,144.982
842,SK1,06/07/2016,3232188,149.02826379542395,224.62225213100044,Melbourne,13.0,22.6,37.0,87.0,84.0,St Kilda 1,-37.864000000000004,144.982
843,SK1,07/07/2016,3301123,147.69268730372363,225.08705457825891,Melbourne,13.7,3.8,31.0,97.0,80.0,St Kilda 1,-37.864000000000004,144.982
844,SK1,08/07/2016,3434147,149.808299503834,232.26838069463238,Melbourne,15.3,0.8,20.0,90.0,65.0,St Kilda 1,-37.864000000000004,144.982
845,SK1,09/07/2016,3199212,71.99142986017141,199.49436175011277,Melbourne,15.2,0.2,13.0,100.0,60.0,St Kilda 1,-37.864000000000004,144.982
846,SK1,10/07/2016,2719733,49.34145241317095,176.77311682453765,Melbourne,14.2,0.0,59.0,97.0,80.0,St Kilda 1,-37.864000000000004,144.982
847,SK1,11/07/2016,3253375,156.24763193504737,227.69012178619755,Melbourne,16.0,3.6,59.0,67.0,57.0,St Kilda 1,-37.864000000000004,144.982
848,SK1,12/07/2016,3485639,171.9914298601714,236.54172304916554,Melbourne,13.7,0.0,63.0,58.0,51.0,St Kilda 1,-37.864000000000004,144.982
849,SK1,13/07/2016,3551218,167.787550744249,240.83310780333784,Melbourne,12.0,0.4,43.0,67.0,55.0,St Kilda 1,-37.864000000000004,144.982
850,SK1,14/07/2016,3597395,170.25169147496618,241.32386107352278,Melbourne,14.0,1.0,43.0,68.0,52.0,St Kilda 1,-37.864000000000004,144.982
851,SK1,15/07/2016,3576023,161.79657194406857,236.64772214704556,Melbourne,14.1,0.0,20.0,64.0,63.0,St Kilda 1,-37.864000000000004,144.982
852,SK1,16/07/2016,3368345,76.45647271087054,207.06585475868292,Melbourne,13.7,0.0,17.0,70.0,57.0,St Kilda 1,-37.864000000000004,144.982
853,SK1,17/07/2016,2928186,55.02210193955796,194.08570139828598,Melbourne,16.1,0.0,56.0,77.0,45.0,St Kilda 1,-37.864000000000004,144.982
854,SK1,18/07/2016,3275976,167.24221921515561,229.30942715381147,Melbourne,17.7,0.0,52.0,75.0,68.0,St Kilda 1,-37.864000000000004,144.982
855,SK1,19/07/2016,3380244,168.35859269282815,237.95850248082996,Melbourne,16.0,0.0,20.0,79.0,68.0,St Kilda 1,-37.864000000000004,144.982
856,SK1,20/07/2016,3445237,163.0766801984664,237.44203879115923,Melbourne,16.1,1.8,17.0,97.0,76.0,St Kilda 1,-37.864000000000004,144.982
857,SK1,21/07/2016,3575357,163.66125394677493,242.5340550293189,Melbourne,18.1,1.8,50.0,100.0,65.0,St Kilda 1,-37.864000000000004,144.982
858,SK1,22/07/2016,3598679,158.31032927379343,236.4023455119531,Melbourne,18.3,7.8,59.0,76.0,73.0,St Kilda 1,-37.864000000000004,144.982
859,SK1,23/07/2016,3365910,80.90121786197564,201.1425349571493,Melbourne,11.6,2.8,44.0,59.0,65.0,St Kilda 1,-37.864000000000004,144.982
860,SK1,24/07/2016,2895123,54.21244925575102,189.01037437979252,Melbourne,11.4,0.8,48.0,76.0,64.0,St Kilda 1,-37.864000000000004,144.982
861,SK1,25/07/2016,3297822,159.23635543527288,236.26206585475867,Melbourne,14.3,0.0,59.0,72.0,51.0,St Kilda 1,-37.864000000000004,144.982
862,SK1,26/07/2016,3534825,175.84844384303113,241.94181326116373,Melbourne,11.0,4.8,46.0,68.0,60.0,St Kilda 1,-37.864000000000004,144.982
863,SK1,27/07/2016,3513095,165.97925124041498,240.72214704555705,Melbourne,12.9,0.4,37.0,92.0,50.0,St Kilda 1,-37.864000000000004,144.982
