,id,route,direction,segment,volume,vcr,vcr_cat,geometry
1964,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1960,Chatswood to Sydenham - Metro,Northbound,Barangaroo to Victoria Cross,18000,0.6,Low,"MULTILINESTRING ((151.202217 -33.858108, 151.202154 -33.857843, 151.202104 -33.857563, 151.20208 -33.857391, 151.202064 -33.857242, 151.20207 -33.857087, 151.202078 -33.85691, 151.202096 -33.856742, 151.202131 -33.85657, 151.20216 -33.85641, 151.202201 -33.856247, 151.202576 -33.855204, 151.202937 -33.854284, 151.203452 -33.853192, 151.203864 -33.851973, 151.204251 -33.850582, 151.204482 -33.849555, 151.204658 -33.84816, 151.20484 -33.847229, 151.205054 -33.846392, 151.205451 -33.845325, 151.205879 -33.844208, 151.206246 -33.843167, 151.20664 -33.841959, 151.206769 -33.841327, 151.206846 -33.840771, 151.206859 -33.840471, 151.206859 -33.839958, 151.206821 -33.839594, 151.206604 -33.838962))"
1965,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1961,Chatswood to Sydenham - Metro,Northbound,Victoria Cross to Crows Nest,18000,0.6,Low,"MULTILINESTRING ((151.206604 -33.838962, 151.206109 -33.838091, 151.205835 -33.837376, 151.20565 -33.836687, 151.205532 -33.836168, 151.205387 -33.835106, 151.204848 -33.833085, 151.204052 -33.831559, 151.203219 -33.830473, 151.202082 -33.829026, 151.200548 -33.827075, 151.199166 -33.825187))"
1966,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1962,Chatswood to Sydenham - Metro,Southbound,Crows Nest to Victoria Cross,11000,0.3,Low,"MULTILINESTRING ((151.199166 -33.825187, 151.200548 -33.827075, 151.202082 -33.829026, 151.203219 -33.830473, 151.204052 -33.831559, 151.204848 -33.833085, 151.205387 -33.835106, 151.205532 -33.836168, 151.20565 -33.836687, 151.205835 -33.837376, 151.206109 -33.838091, 151.206604 -33.838962))"
1967,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1963,,,,1000,0.1,Low,"MULTILINESTRING ((151.71025 -32.887576, 151.710863 -32.888276, 151.711509 -32.888934, 151.712477 -32.889813, 151.713317 -32.89047, 151.714095 -32.891004, 151.714574 -32.89131, 151.715373 -32.891783, 151.716273 -32.892254, 151.717521 -32.89281, 151.718591 -32.893236, 151.720067 -32.893721, 151.720629 -32.893964, 151.72151 -32.894349, 151.723404 -32.895389, 151.724305 -32.89599, 151.72529 -32.896739, 151.726319 -32.897668, 151.728206 -32.899426, 151.72858 -32.899805, 151.72875 -32.899933, 151.731034 -32.902076, 151.73187 -32.902841))"
1968,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1964,,,,2000,0.2,Low,"MULTILINESTRING ((151.73187 -32.902841, 151.731034 -32.902076, 151.72875 -32.899933, 151.72858 -32.899805, 151.728206 -32.899426, 151.726319 -32.897668, 151.72529 -32.896739, 151.724305 -32.89599, 151.723404 -32.895389, 151.72151 -32.894349, 151.720629 -32.893964, 151.720067 -32.893721, 151.718591 -32.893236, 151.717521 -32.89281, 151.716273 -32.892254, 151.715373 -32.891783, 151.714574 -32.89131, 151.714095 -32.891004, 151.713317 -32.89047, 151.712477 -32.889813, 151.711509 -32.888934, 151.710863 -32.888276, 151.71025 -32.887576))"
1969,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1965,Chatswood to Central - Train,Northbound,Waverton to Wollstonecraft,20000,0.6,Low,"MULTILINESTRING ((151.197511 -33.837831, 151.197279 -33.837323, 151.197219 -33.83711, 151.197176 -33.836896, 151.197154 -33.836682, 151.197188 -33.83618, 151.197247 -33.835845, 151.19737 -33.83536, 151.197388 -33.835085, 151.197356 -33.834774, 151.197264 -33.834479, 151.19704 -33.834136, 151.196545 -33.833704, 151.196113 -33.833488, 151.195625 -33.833345, 151.195147 -33.833292, 151.19456 -33.833349, 151.194188 -33.833373, 151.193602 -33.833355, 151.193226 -33.833295, 151.192995 -33.833223, 151.192766 -33.833128, 151.192548 -33.833013, 151.19235 -33.832881, 151.19218 -33.832735, 151.191905 -33.832369, 151.191804 -33.832159, 151.191736 -33.83193))"
1970,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1966,Chatswood to Central - Train,Southbound,Wollstonecraft to Waverton,7000,0.2,Low,"MULTILINESTRING ((151.191736 -33.83193, 151.191804 -33.832159, 151.191905 -33.832369, 151.19218 -33.832735, 151.19235 -33.832881, 151.192548 -33.833013, 151.192766 -33.833128, 151.192995 -33.833223, 151.193226 -33.833295, 151.193602 -33.833355, 151.194188 -33.833373, 151.19456 -33.833349, 151.195147 -33.833292, 151.195625 -33.833345, 151.196113 -33.833488, 151.196545 -33.833704, 151.19704 -33.834136, 151.197264 -33.834479, 151.197356 -33.834774, 151.197388 -33.835085, 151.19737 -33.83536, 151.197247 -33.835845, 151.197188 -33.83618, 151.197154 -33.836682, 151.197176 -33.836896, 151.197219 -33.83711, 151.197279 -33.837323, 151.197511 -33.837831))"
1971,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1967,Chatswood to Central - Train,Southbound,Waverton to North Sydney,8000,0.2,Low,"MULTILINESTRING ((151.197511 -33.837831, 151.197707 -33.838113, 151.197863 -33.838295, 151.19803 -33.83847, 151.198203 -33.838637, 151.198565 -33.838938, 151.198972 -33.839211, 151.199411 -33.839457, 151.19987 -33.839676, 151.200335 -33.839867, 151.200756 -33.840009, 151.201193 -33.840123, 151.202538 -33.840386, 151.203069 -33.840478, 151.203336 -33.840519, 151.203603 -33.840557, 151.203871 -33.840593, 151.206652 -33.841094))"
1972,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1968,Chatswood to Central - Train,Northbound,North Sydney to Waverton,21000,0.6,Low,"MULTILINESTRING ((151.206652 -33.841094, 151.203871 -33.840593, 151.203603 -33.840557, 151.203336 -33.840519, 151.203069 -33.840478, 151.202538 -33.840386, 151.201193 -33.840123, 151.200756 -33.840009, 151.200335 -33.839867, 151.19987 -33.839676, 151.199411 -33.839457, 151.198972 -33.839211, 151.198565 -33.838938, 151.198203 -33.838637, 151.19803 -33.83847, 151.197863 -33.838295, 151.197707 -33.838113, 151.197511 -33.837831))"
1973,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1969,Sydney to Central Coast - Train,Northbound,Cowan to Hawkesbury River,7000,0.5,Low,"MULTILINESTRING ((151.171766 -33.593256, 151.171725 -33.59226, 151.171725 -33.591415, 151.172033 -33.590569, 151.172456 -33.589762, 151.173071 -33.589032, 151.173494 -33.588188, 151.173866 -33.587463, 151.174167 -33.586996, 151.174551 -33.586612, 151.174698 -33.586489, 151.175282 -33.585998, 151.175782 -33.585652, 151.176397 -33.585114, 151.176666 -33.584461, 151.176858 -33.584038, 151.177434 -33.583385, 151.177972 -33.583001, 151.178703 -33.582808, 151.179241 -33.582731, 151.180087 -33.582808, 151.180971 -33.582924, 151.18174 -33.582924, 151.182471 -33.582578, 151.183278 -33.582001, 151.184124 -33.581271, 151.185091 -33.580535, 151.187198 -33.578927, 151.188083 -33.578466, 151.189698 -33.57766, 151.190851 -33.577121, 151.191697 -33.576507, 151.191905 -33.576229, 151.192005 -33.57593, 151.192047 -33.575738, 151.192159 -33.575239, 151.192429 -33.574086, 151.192659 -33.573202, 151.193082 -33.570858, 151.193351 -33.570359, 151.193451 -33.570181, 151.193655 -33.569818, 151.19432 -33.568237, 151.194573 -33.567609, 151.194683 -33.567043, 151.194482 -33.565709, 151.194433 -33.56511, 151.194647 -33.564338, 151.194913 -33.563833, 151.195226 -33.563306, 151.195661 -33.562944, 151.196224 -33.562532, 151.196555 -33.562149, 151.196739 -33.56154, 151.196708 -33.561197, 151.196663 -33.560386, 151.196761 -33.559845, 151.196898 -33.559487, 151.197181 -33.558996, 151.197482 -33.558632, 151.19783 -33.558104, 151.197944 -33.557213, 151.197719 -33.556799, 151.197511 -33.556496, 151.196972 -33.555978, 151.196639 -33.555571, 151.196436 -33.555113, 151.196275 -33.554648, 151.196248 -33.55405, 151.196518 -33.553274, 151.196945 -33.55281, 151.19735 -33.552534, 151.19794 -33.552286, 151.198702 -33.552026, 151.199383 -33.551876, 151.199974 -33.551858, 151.201001 -33.551992, 151.20156 -33.552026, 151.20229 -33.5519, 151.2031 -33.551556, 151.203652 -33.551175, 151.204265 -33.550617, 151.20491 -33.550251, 151.205345 -33.550114, 151.206248 -33.550087, 151.20709 -33.550313, 151.208414 -33.550703, 151.209266 -33.550634, 151.209852 -33.550398, 151.212333 -33.549453, 151.213003 -33.549259, 151.214236 -33.5491, 151.215018 -33.549093, 151.215901 -33.54908, 151.217336 -33.548539, 151.218006 -33.54836, 151.21956 -33.548198, 151.223982 -33.547767, 151.224997 -33.547658, 151.225645 -33.547519, 151.226087 -33.547287, 151.226394 -33.547077))"
1974,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1979,Sydney to Central Coast - Train,Southbound,Asquith to Hornsby,2000,0.2,Low,"MULTILINESTRING ((151.10797 -33.688649, 151.107517 -33.689125, 151.107117 -33.689529, 151.10671 -33.689928, 151.106298 -33.690321, 151.105881 -33.690709, 151.102753 -33.693404, 151.102074 -33.694084, 151.1017 -33.694429, 151.101349 -33.694796, 151.101023 -33.695186, 151.100722 -33.695596, 151.100449 -33.696025, 151.100205 -33.696471, 151.099989 -33.696931, 151.098408 -33.70257))"
1975,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1980,Sydney to Central Coast - Train,Northbound,Hornsby to Asquith,10000,0.5,Low,"MULTILINESTRING ((151.098408 -33.70257, 151.099989 -33.696931, 151.100205 -33.696471, 151.100449 -33.696025, 151.100722 -33.695596, 151.101023 -33.695186, 151.101349 -33.694796, 151.1017 -33.694429, 151.102074 -33.694084, 151.102753 -33.693404, 151.105881 -33.690709, 151.106298 -33.690321, 151.10671 -33.689928, 151.107117 -33.689529, 151.107517 -33.689125, 151.10797 -33.688649))"
1976,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1996,Sydney to Central Coast - Train,Southbound,Waitara to Wahroonga,2000,0.1,Low,"MULTILINESTRING ((151.104458 -33.710048, 151.113793 -33.715003, 151.114075 -33.715172, 151.114351 -33.715347, 151.114714 -33.715588, 151.115067 -33.715837, 151.115495 -33.716162, 151.115828 -33.716431, 151.116307 -33.716874, 151.11678 -33.717322, 151.11709 -33.717626))"
1977,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1970,Sydney to Central Coast - Train,Southbound,Hawkesbury River to Cowan,1000,0.2,Low,"MULTILINESTRING ((151.226394 -33.547077, 151.226087 -33.547287, 151.225645 -33.547519, 151.224997 -33.547658, 151.223982 -33.547767, 151.21956 -33.548198, 151.218006 -33.54836, 151.217336 -33.548539, 151.215901 -33.54908, 151.215018 -33.549093, 151.214236 -33.5491, 151.213003 -33.549259, 151.212333 -33.549453, 151.209852 -33.550398, 151.209266 -33.550634, 151.208414 -33.550703, 151.20709 -33.550313, 151.206248 -33.550087, 151.205345 -33.550114, 151.20491 -33.550251, 151.204265 -33.550617, 151.203652 -33.551175, 151.2031 -33.551556, 151.20229 -33.5519, 151.20156 -33.552026, 151.201001 -33.551992, 151.199974 -33.551858, 151.199383 -33.551876, 151.198702 -33.552026, 151.19794 -33.552286, 151.19735 -33.552534, 151.196945 -33.55281, 151.196518 -33.553274, 151.196248 -33.55405, 151.196275 -33.554648, 151.196436 -33.555113, 151.196639 -33.555571, 151.196972 -33.555978, 151.197511 -33.556496, 151.197719 -33.556799, 151.197944 -33.557213, 151.19783 -33.558104, 151.197482 -33.558632, 151.197181 -33.558996, 151.196898 -33.559487, 151.196761 -33.559845, 151.196663 -33.560386, 151.196708 -33.561197, 151.196739 -33.56154, 151.196555 -33.562149, 151.196224 -33.562532, 151.195661 -33.562944, 151.195226 -33.563306, 151.194913 -33.563833, 151.194647 -33.564338, 151.194433 -33.56511, 151.194482 -33.565709, 151.194683 -33.567043, 151.194573 -33.567609, 151.19432 -33.568237, 151.193655 -33.569818, 151.193451 -33.570181, 151.193351 -33.570359, 151.193082 -33.570858, 151.192659 -33.573202, 151.192429 -33.574086, 151.192159 -33.575239, 151.192047 -33.575738, 151.192005 -33.57593, 151.191905 -33.576229, 151.191697 -33.576507, 151.190851 -33.577121, 151.189698 -33.57766, 151.188083 -33.578466, 151.187198 -33.578927, 151.185091 -33.580535, 151.184124 -33.581271, 151.183278 -33.582001, 151.182471 -33.582578, 151.18174 -33.582924, 151.180971 -33.582924, 151.180087 -33.582808, 151.179241 -33.582731, 151.178703 -33.582808, 151.177972 -33.583001, 151.177434 -33.583385, 151.176858 -33.584038, 151.176666 -33.584461, 151.176397 -33.585114, 151.175782 -33.585652, 151.175282 -33.585998, 151.174698 -33.586489, 151.174551 -33.586612, 151.174167 -33.586996, 151.173866 -33.587463, 151.173494 -33.588188, 151.173071 -33.589032, 151.172456 -33.589762, 151.172033 -33.590569, 151.171725 -33.591415, 151.171725 -33.59226, 151.171766 -33.593256))"
1978,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1971,Sydney to Central Coast - Train,Southbound,Cowan to Berowra,1000,0.2,Low,"MULTILINESTRING ((151.171766 -33.593256, 151.171879 -33.595488, 151.171841 -33.596372, 151.171456 -33.59714, 151.17038 -33.597985, 151.169149 -33.598139, 151.167842 -33.597985, 151.166304 -33.598331, 151.165497 -33.599023, 151.165151 -33.599753, 151.165151 -33.600714, 151.165304 -33.60152, 151.165304 -33.602212, 151.165112 -33.602942, 151.164805 -33.60348, 151.164113 -33.604479, 151.163036 -33.605709, 151.162374 -33.606412, 151.161844 -33.60713, 151.161114 -33.608168, 151.16069 -33.609244, 151.160459 -33.610282, 151.160382 -33.611242, 151.16019 -33.612664, 151.159959 -33.61397, 151.159805 -33.615392, 151.159536 -33.616545, 151.159114 -33.617582, 151.158499 -33.618773, 151.158115 -33.619311, 151.157269 -33.62031, 151.156538 -33.62104, 151.155539 -33.62177, 151.154174 -33.622638, 151.153765 -33.622898, 151.152887 -33.623482))"
1979,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1972,Sydney to Central Coast - Train,Northbound,Berowra to Cowan,7000,0.5,Low,"MULTILINESTRING ((151.152887 -33.623482, 151.153765 -33.622898, 151.154174 -33.622638, 151.155539 -33.62177, 151.156538 -33.62104, 151.157269 -33.62031, 151.158115 -33.619311, 151.158499 -33.618773, 151.159114 -33.617582, 151.159536 -33.616545, 151.159805 -33.615392, 151.159959 -33.61397, 151.16019 -33.612664, 151.160382 -33.611242, 151.160459 -33.610282, 151.16069 -33.609244, 151.161114 -33.608168, 151.161844 -33.60713, 151.162374 -33.606412, 151.163036 -33.605709, 151.164113 -33.604479, 151.164805 -33.60348, 151.165112 -33.602942, 151.165304 -33.602212, 151.165304 -33.60152, 151.165151 -33.600714, 151.165151 -33.599753, 151.165497 -33.599023, 151.166304 -33.598331, 151.167842 -33.597985, 151.169149 -33.598139, 151.17038 -33.597985, 151.171456 -33.59714, 151.171841 -33.596372, 151.171879 -33.595488, 151.171766 -33.593256))"
1980,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1973,Strathfield to Hornsby - Train,Southbound,Normanhurst to Thornleigh,3000,0.2,Low,"MULTILINESTRING ((151.096993 -33.72085, 151.096808 -33.720958, 151.096359 -33.721188, 151.096026 -33.721334, 151.095752 -33.721439, 151.095473 -33.721533, 151.095189 -33.721617, 151.094952 -33.721677, 151.094618 -33.72175, 151.094282 -33.721812, 151.093942 -33.721863, 151.093686 -33.721893, 151.093429 -33.721919, 151.093172 -33.721936, 151.092913 -33.721947, 151.092568 -33.721953, 151.091837 -33.721943, 151.091138 -33.721948, 151.090719 -33.721962, 151.09044 -33.721971, 151.089743 -33.722011, 151.089405 -33.722078, 151.089153 -33.722136, 151.088904 -33.722201, 151.088657 -33.722271, 151.088333 -33.722375, 151.088013 -33.722489, 151.0877 -33.722615, 151.087544 -33.72268, 151.087315 -33.722785, 151.086965 -33.722959, 151.086658 -33.72313, 151.086422 -33.723278, 151.086139 -33.723475, 151.085976 -33.7236, 151.085717 -33.72382, 151.085521 -33.724003, 151.08529 -33.724244, 151.085118 -33.724444, 151.078235 -33.731781))"
1981,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1974,Strathfield to Hornsby - Train,Northbound,Thornleigh to Normanhurst,7000,0.5,Low,"MULTILINESTRING ((151.078235 -33.731781, 151.085118 -33.724444, 151.08529 -33.724244, 151.085521 -33.724003, 151.085717 -33.72382, 151.085976 -33.7236, 151.086139 -33.723475, 151.086422 -33.723278, 151.086658 -33.72313, 151.086965 -33.722959, 151.087315 -33.722785, 151.087544 -33.72268, 151.0877 -33.722615, 151.088013 -33.722489, 151.088333 -33.722375, 151.088657 -33.722271, 151.088904 -33.722201, 151.089153 -33.722136, 151.089405 -33.722078, 151.089743 -33.722011, 151.09044 -33.721971, 151.090719 -33.721962, 151.091138 -33.721948, 151.091837 -33.721943, 151.092568 -33.721953, 151.092913 -33.721947, 151.093172 -33.721936, 151.093429 -33.721919, 151.093686 -33.721893, 151.093942 -33.721863, 151.094282 -33.721812, 151.094618 -33.72175, 151.094952 -33.721677, 151.095189 -33.721617, 151.095473 -33.721533, 151.095752 -33.721439, 151.096026 -33.721334, 151.096359 -33.721188, 151.096808 -33.720958, 151.096993 -33.72085))"
1982,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1975,Strathfield to Hornsby - Train,Northbound,Normanhurst to Hornsby,6000,0.5,Low,"MULTILINESTRING ((151.096993 -33.72085, 151.097233 -33.720698, 151.097408 -33.720579, 151.097633 -33.720412, 151.097913 -33.720212, 151.098073 -33.720085, 151.098228 -33.719954, 151.098376 -33.719818, 151.09852 -33.719678, 151.098657 -33.719534, 151.098788 -33.719385, 151.098952 -33.719181, 151.099031 -33.719077, 151.099142 -33.718918, 151.099246 -33.718755, 151.099343 -33.71859, 151.099433 -33.718421, 151.099541 -33.71813, 151.099636 -33.717836, 151.09968 -33.717688, 151.099737 -33.717465, 151.099787 -33.71724, 151.099828 -33.717014, 151.099862 -33.716787, 151.099888 -33.71656, 151.099907 -33.716331, 151.099917 -33.716103, 151.09992 -33.715951, 151.099917 -33.715722, 151.099906 -33.715494, 151.099827 -33.715178, 151.099735 -33.714864, 151.099628 -33.714554, 151.099477 -33.714171, 151.099304 -33.713794, 151.099229 -33.713646, 151.099111 -33.713425, 151.098985 -33.713206, 151.098675 -33.712853, 151.098438 -33.712546, 151.098218 -33.712231, 151.098017 -33.711906, 151.097838 -33.711573, 151.097739 -33.71137, 151.097647 -33.711165, 151.097511 -33.710818, 151.097374 -33.710409, 151.097296 -33.710151, 151.097247 -33.709955, 151.097207 -33.709758, 151.097172 -33.709561, 151.097139 -33.709297, 151.097124 -33.709098, 151.097116 -33.708831, 151.097126 -33.708499, 151.097141 -33.708315, 151.097177 -33.708036, 151.098056 -33.703857))"
1983,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1976,Strathfield to Hornsby - Train,Southbound,Hornsby to Normanhurst,3000,0.2,Low,"MULTILINESTRING ((151.098056 -33.703857, 151.097177 -33.708036, 151.097141 -33.708315, 151.097126 -33.708499, 151.097116 -33.708831, 151.097124 -33.709098, 151.097139 -33.709297, 151.097172 -33.709561, 151.097207 -33.709758, 151.097247 -33.709955, 151.097296 -33.710151, 151.097374 -33.710409, 151.097511 -33.710818, 151.097647 -33.711165, 151.097739 -33.71137, 151.097838 -33.711573, 151.098017 -33.711906, 151.098218 -33.712231, 151.098438 -33.712546, 151.098675 -33.712853, 151.098985 -33.713206, 151.099111 -33.713425, 151.099229 -33.713646, 151.099304 -33.713794, 151.099477 -33.714171, 151.099628 -33.714554, 151.099735 -33.714864, 151.099827 -33.715178, 151.099906 -33.715494, 151.099917 -33.715722, 151.09992 -33.715951, 151.099917 -33.716103, 151.099907 -33.716331, 151.099888 -33.71656, 151.099862 -33.716787, 151.099828 -33.717014, 151.099787 -33.71724, 151.099737 -33.717465, 151.09968 -33.717688, 151.099636 -33.717836, 151.099541 -33.71813, 151.099433 -33.718421, 151.099343 -33.71859, 151.099246 -33.718755, 151.099142 -33.718918, 151.099031 -33.719077, 151.098952 -33.719181, 151.098788 -33.719385, 151.098657 -33.719534, 151.09852 -33.719678, 151.098376 -33.719818, 151.098228 -33.719954, 151.098073 -33.720085, 151.097913 -33.720212, 151.097633 -33.720412, 151.097408 -33.720579, 151.097233 -33.720698, 151.096993 -33.72085))"
1984,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1977,Central Coast to Sydney - Train,Northbound,Asquith to Mt Colah,9000,0.5,Low,"MULTILINESTRING ((151.10797 -33.688649, 151.108301 -33.688299, 151.108684 -33.687878, 151.109079 -33.687356, 151.109446 -33.686815, 151.109786 -33.686256, 151.110097 -33.68568, 151.110378 -33.68509, 151.110633 -33.684475, 151.110859 -33.683836, 151.111051 -33.683186, 151.113173 -33.675169, 151.113245 -33.674747, 151.113348 -33.674332, 151.11348 -33.673925, 151.113641 -33.67353, 151.113832 -33.673147, 151.114048 -33.672778, 151.114291 -33.672427, 151.114921 -33.671667))"
1985,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.1978,Central Coast to Sydney - Train,Southbound,Mt Colah to Asquith,2000,0.2,Low,"MULTILINESTRING ((151.114921 -33.671667, 151.114291 -33.672427, 151.114048 -33.672778, 151.113832 -33.673147, 151.113641 -33.67353, 151.11348 -33.673925, 151.113348 -33.674332, 151.113245 -33.674747, 151.113173 -33.675169, 151.111051 -33.683186, 151.110859 -33.683836, 151.110633 -33.684475, 151.110378 -33.68509, 151.110097 -33.68568, 151.109786 -33.686256, 151.109446 -33.686815, 151.109079 -33.687356, 151.108684 -33.687878, 151.108301 -33.688299, 151.10797 -33.688649))"
